,Unnamed: 0,brand,model,year,price_in_euro,power_ps
83222,243197,volkswagen, T-Roc,2021,27440,150
83223,243201,volkswagen, T-Roc,2021,28050,150
83232,243218,volkswagen, T-Roc,2021,32879,150
83245,243240,volkswagen, T-Roc,2021,27970,150
83246,243243,volkswagen, T-Roc,2021,31990,150
83248,243245,volkswagen, T-Roc,2021,32979,150
83275,243293,volkswagen, T-Roc,2021,23400,150
83306,243338,volkswagen, T-Roc,2021,22970,150
83314,243348,volkswagen, T-Roc,2021,23980,150
83317,243351,volkswagen, T-Roc,2021,25440,150
83318,243352,volkswagen, T-Roc,2021,24980,150
83343,243377,volkswagen, T-Roc,2021,38955,300
83348,243383,volkswagen, T-Roc,2021,38755,300
83351,243386,volkswagen, T-Roc,2021,28789,150
83368,243406,volkswagen, T-Roc,2021,25640,150
83436,243477,volkswagen, T-Roc,2021,25450,150
83448,243491,volkswagen, T-Roc,2021,27224,116
83462,243507,volkswagen, T-Roc,2022,35700,150
83491,243541,volkswagen, T-Roc,2022,31770,150
83538,243594,volkswagen, T-Roc,2022,28950,150
83597,243672,volkswagen, T-Roc,2022,25930,150
83602,243678,volkswagen, T-Roc,2022,23700,150
83604,243681,volkswagen, T-Roc,2022,31989,150
83605,243682,volkswagen, T-Roc,2022,32987,150
83611,243688,volkswagen, T-Roc,2022,30720,150
83612,243690,volkswagen, T-Roc,2022,27660,150
83618,243697,volkswagen, T-Roc,2022,28999,150
83620,243699,volkswagen, T-Roc,2022,35887,150
83621,243700,volkswagen, T-Roc,2022,35780,150
83633,243715,volkswagen, T-Roc,2022,30417,150
83652,243736,volkswagen, T-Roc,2022,30490,150
83659,243746,volkswagen, T-Roc,2022,32887,150
83666,243753,volkswagen, T-Roc,2022,34890,150
83670,243758,volkswagen, T-Roc,2022,34690,150
83685,243780,volkswagen, T-Roc,2022,29988,150
83690,243786,volkswagen, T-Roc,2022,29750,150
83691,243787,volkswagen, T-Roc,2022,36950,150
83692,243788,volkswagen, T-Roc,2022,36950,150
83694,243791,volkswagen, T-Roc,2022,39490,190
83695,243792,volkswagen, T-Roc,2022,29900,150
83696,243794,volkswagen, T-Roc,2022,41250,150
83697,243796,volkswagen, T-Roc,2022,31900,150
83701,243801,volkswagen, T-Roc,2022,23500,150
83703,243803,volkswagen, T-Roc,2022,39440,300
83709,243809,volkswagen, T-Roc,2022,29785,150
83710,243810,volkswagen, T-Roc,2022,28490,150
83717,243819,volkswagen, T-Roc,2022,27590,110
83718,243820,volkswagen, T-Roc,2022,22990,150
83719,243821,volkswagen, T-Roc,2022,26980,110
83720,243823,volkswagen, T-Roc,2022,26330,150
83721,243824,volkswagen, T-Roc,2022,22980,150
83728,243831,volkswagen, T-Roc,2022,23980,110
83729,243832,volkswagen, T-Roc,2022,54880,110
83730,243834,volkswagen, T-Roc,2022,28490,150
83878,243990,volkswagen, T-Roc,2022,31960,150
83881,244000,volkswagen, T-Roc,2022,49850,300
83887,244010,volkswagen, T-Roc,2022,29870,150
83892,244015,volkswagen, T-Roc,2022,28440,150
83913,244040,volkswagen, T-Roc,2022,30870,150
83930,244062,volkswagen, T-Roc,2022,34770,150
83941,244073,volkswagen, T-Roc,2022,40440,150
83946,244079,volkswagen, T-Roc,2022,79150,110
83950,244083,volkswagen, T-Roc,2022,28179,150
83969,244107,volkswagen, T-Roc,2022,25970,110
83971,244110,volkswagen, T-Roc,2022,31437,150
83976,244117,volkswagen, T-Roc,2022,41279,150
83979,244120,volkswagen, T-Roc,2022,25950,150
83986,244127,volkswagen, T-Roc,2022,44989,300
83987,244128,volkswagen, T-Roc,2022,33650,150
83992,244133,volkswagen, T-Roc,2022,28890,150
84015,244157,volkswagen, T-Roc,2022,79990,150
84033,244176,volkswagen, T-Roc,2022,37940,150
84039,244183,volkswagen, T-Roc,2022,75300,150
84045,244190,volkswagen, T-Roc,2022,61640,110
84062,244213,volkswagen, T-Roc,2022,32848,150
84106,244265,volkswagen, T-Roc,2022,25330,110
84109,244269,volkswagen, T-Roc,2022,32980,150
84126,244286,volkswagen, T-Roc,2022,25530,110
84130,244292,volkswagen, T-Roc,2022,24979,110
84208,244382,volkswagen, T-Roc,2022,43990,150
84244,244428,volkswagen, T-Roc,2022,28930,150
84252,244441,volkswagen, T-Roc,2022,31270,150
84253,244443,volkswagen, T-Roc,2022,36980,150
84263,244457,volkswagen, T-Roc,2022,23150,110
84276,244474,volkswagen, T-Roc,2022,26877,110
84278,244476,volkswagen, T-Roc,2022,31950,110
84285,244484,volkswagen, T-Roc,2022,33989,150
84286,244487,volkswagen, T-Roc,2022,33300,150
84288,244490,volkswagen, T-Roc,2022,28980,150
84289,244491,volkswagen, T-Roc,2022,33750,150
84290,244492,volkswagen, T-Roc,2022,33780,150
84292,244494,volkswagen, T-Roc,2022,23190,110
84294,244497,volkswagen, T-Roc,2022,33180,150
84302,244507,volkswagen, T-Roc,2022,31497,150
84317,244524,volkswagen, T-Roc,2022,28990,150
84318,244525,volkswagen, T-Roc,2022,41890,150
84320,244527,volkswagen, T-Roc,2022,33980,150
84330,244538,volkswagen, T-Roc,2022,27077,110
84332,244540,volkswagen, T-Roc,2022,41390,150
84333,244541,volkswagen, T-Roc,2022,35890,150
84338,244546,volkswagen, T-Roc,2022,34930,150
84339,244547,volkswagen, T-Roc,2022,40990,150
84344,244553,volkswagen, T-Roc,2022,33490,150
84346,244555,volkswagen, T-Roc,2022,34590,150
84357,244566,volkswagen, T-Roc,2022,34200,150
84358,244567,volkswagen, T-Roc,2022,26080,110
84367,244579,volkswagen, T-Roc,2022,30440,150
84371,244583,volkswagen, T-Roc,2022,29870,150
84384,244596,volkswagen, T-Roc,2022,31960,150
84385,244597,volkswagen, T-Roc,2022,29870,150
84387,244599,volkswagen, T-Roc,2022,31950,150
84394,244608,volkswagen, T-Roc,2022,39950,150
84400,244614,volkswagen, T-Roc,2022,47990,300
84402,244616,volkswagen, T-Roc,2022,23985,110
84403,244617,volkswagen, T-Roc,2022,26985,150
84404,244618,volkswagen, T-Roc,2022,33897,150
84405,244619,volkswagen, T-Roc,2022,40980,110
84408,244622,volkswagen, T-Roc,2022,26440,150
84424,244642,volkswagen, T-Roc,2022,48490,300
84426,244644,volkswagen, T-Roc,2022,28980,150
84430,244648,volkswagen, T-Roc,2022,37980,150
84439,244659,volkswagen, T-Roc,2022,25970,110
84446,244666,volkswagen, T-Roc,2022,33390,150
84451,244671,volkswagen, T-Roc,2022,24320,110
84454,244677,volkswagen, T-Roc,2022,32947,150
84467,244692,volkswagen, T-Roc,2022,25970,110
84469,244694,volkswagen, T-Roc,2022,22970,110
84471,244696,volkswagen, T-Roc,2022,21490,150
84472,244697,volkswagen, T-Roc,2022,73180,110
84475,244700,volkswagen, T-Roc,2022,72950,150
84477,244702,volkswagen, T-Roc,2022,37980,110
84487,244712,volkswagen, T-Roc,2022,29980,150
84489,244714,volkswagen, T-Roc,2022,79980,110
84490,244716,volkswagen, T-Roc,2022,39930,300
84497,244724,volkswagen, T-Roc,2022,32925,150
84503,244730,volkswagen, T-Roc,2022,35910,300
84510,244737,volkswagen, T-Roc,2022,35480,190
84518,244747,volkswagen, T-Roc,2022,28410,150
84519,244749,volkswagen, T-Roc,2022,28410,150
84529,244760,volkswagen, T-Roc,2022,46490,150
84545,244780,volkswagen, T-Roc,2022,30790,150
84548,244783,volkswagen, T-Roc,2022,29895,150
84549,244784,volkswagen, T-Roc,2022,34879,150
84550,244785,volkswagen, T-Roc,2022,31379,150
84553,244788,volkswagen, T-Roc,2022,32980,150
84554,244789,volkswagen, T-Roc,2022,30910,110
84555,244790,volkswagen, T-Roc,2022,33880,150
84557,244792,volkswagen, T-Roc,2022,31240,150
84560,244795,volkswagen, T-Roc,2022,27680,150
84571,244810,volkswagen, T-Roc,2022,27710,150
84574,244818,volkswagen, T-Roc,2022,39495,150
84578,244822,volkswagen, T-Roc,2022,30900,150
84579,244823,volkswagen, T-Roc,2022,30990,150
84580,244825,volkswagen, T-Roc,2022,32490,150
84630,244888,volkswagen, T-Roc,2022,32690,150
84643,244903,volkswagen, T-Roc,2022,34990,150
84647,244908,volkswagen, T-Roc,2022,27940,150
84650,244911,volkswagen, T-Roc,2022,25470,110
84654,244915,volkswagen, T-Roc,2022,28470,150
84655,244916,volkswagen, T-Roc,2022,28470,150
84656,244919,volkswagen, T-Roc,2022,27790,150
84658,244921,volkswagen, T-Roc,2022,24850,110
84663,244928,volkswagen, T-Roc,2022,30910,150
84668,244933,volkswagen, T-Roc,2022,29680,150
84673,244938,volkswagen, T-Roc,2022,35888,150
84677,244942,volkswagen, T-Roc,2022,26380,116
84682,244948,volkswagen, T-Roc,2022,31440,150
84696,244968,volkswagen, T-Roc,2022,31490,150
84703,244975,volkswagen, T-Roc,2022,42890,190
84705,244977,volkswagen, T-Roc,2022,42500,150
84709,244981,volkswagen, T-Roc,2022,31880,150
84715,244987,volkswagen, T-Roc,2022,32950,150
84718,244991,volkswagen, T-Roc,2022,33480,150
84721,244995,volkswagen, T-Roc,2022,43910,190
84724,244998,volkswagen, T-Roc,2022,35888,150
84725,244999,volkswagen, T-Roc,2022,33900,150
84730,245004,volkswagen, T-Roc,2022,23990,110
84736,245011,volkswagen, T-Roc,2022,32500,150
84924,245218,volkswagen, T-Roc,2023,44990,150
84928,245222,volkswagen, T-Roc,2023,44790,150
84946,245241,volkswagen, T-Roc,2023,26990,110
84973,245270,volkswagen, T-Roc,2023,40980,150
84977,245275,volkswagen, T-Roc,2023,44480,190
84998,245299,volkswagen, T-Roc,2023,49920,300
85005,245306,volkswagen, T-Roc,2023,33990,150
85008,245309,volkswagen, T-Roc,2023,47990,300
85012,245314,volkswagen, T-Roc,2023,28990,150
85023,245329,volkswagen, T-Roc,2023,33970,150
85026,245332,volkswagen, T-Roc,2023,48600,300
85031,245337,volkswagen, T-Roc,2023,57840,300
85034,245340,volkswagen, T-Roc,2023,53990,300
85043,245349,volkswagen, T-Roc,2023,53290,300
85059,245370,volkswagen, T-Roc,2023,43890,150
85060,245371,volkswagen, T-Roc,2023,37950,150
85068,245381,volkswagen, T-Roc,2023,44880,150
85073,245386,volkswagen, T-Roc,2023,46996,300
85076,245389,volkswagen, T-Roc,2023,37930,150
85085,245398,volkswagen, T-Roc,2023,37880,150
85089,245404,volkswagen, T-Roc,2023,44888,190
85090,245405,volkswagen, T-Roc,2023,31950,150
85095,245410,volkswagen, T-Roc,2023,44840,190
85098,245413,volkswagen, T-Roc,2023,31450,150
85119,245434,volkswagen, T-Roc,2023,40888,190
85121,245436,volkswagen, T-Roc,2023,42990,190
85123,245438,volkswagen, T-Roc,2023,31450,150
85124,245439,volkswagen, T-Roc,2023,31450,150
85130,245445,volkswagen, T-Roc,2023,26990,110
85131,245446,volkswagen, T-Roc,2023,25590,110
85133,245448,volkswagen, T-Roc,2023,25949,110
85138,245454,volkswagen, T-Roc,2023,25949,110
85139,245455,volkswagen, T-Roc,2023,30950,150
85147,245463,volkswagen, T-Roc,2023,35770,150
85153,245469,volkswagen, T-Roc,2023,41180,190
85165,245483,volkswagen, T-Roc,2023,31450,150
85168,245486,volkswagen, T-Roc,2023,42950,150
85170,245488,volkswagen, T-Roc,2023,35975,150
85174,245492,volkswagen, T-Roc,2023,24790,110
85175,245493,volkswagen, T-Roc,2023,24990,110
85177,245495,volkswagen, T-Roc,2023,35950,150
85181,245499,volkswagen, T-Roc,2023,40980,190
85188,245506,volkswagen, T-Roc,2023,25949,110
85191,245510,volkswagen, T-Roc,2023,40888,190
85193,245512,volkswagen, T-Roc,2023,40888,190
85200,245519,volkswagen, T-Roc,2023,46157,150
85201,245520,volkswagen, T-Roc,2023,36150,150
85203,245523,volkswagen, T-Roc,2023,42880,190
85206,245526,volkswagen, T-Roc,2023,43763,150
85212,245532,volkswagen, T-Roc,2023,24590,110
85219,245539,volkswagen, T-Roc,2023,35990,150
85228,245554,volkswagen, T-Roc,2023,33900,150
85255,245582,volkswagen, T-Roc,2023,27990,110
85289,245617,volkswagen, T-Roc,2023,48550,150
85311,245642,volkswagen, T-Roc,2023,46740,190
85320,245651,volkswagen, T-Roc,2023,79990,150
85322,245653,volkswagen, T-Roc,2023,73440,150
85330,245661,volkswagen, T-Roc,2023,16990,150
85343,245674,volkswagen, T-Roc,2023,33490,150
85370,245703,volkswagen, T-Roc,2023,37950,150
85375,245708,volkswagen, T-Roc,2023,32500,150
85380,245714,volkswagen, T-Roc,2023,36950,150
85382,245716,volkswagen, T-Roc,2023,32590,150
85397,245731,volkswagen, T-Roc,2023,34990,150
85399,245733,volkswagen, T-Roc,2023,36950,150
85402,245736,volkswagen, T-Roc,2023,37950,150
85452,245787,volkswagen, T-Roc,2023,33990,150
85453,245788,volkswagen, T-Roc,2023,33990,150
85454,245789,volkswagen, T-Roc,2023,33990,150
85455,245790,volkswagen, T-Roc,2023,33990,150
85457,245792,volkswagen, T-Roc,2023,31500,150
85469,245804,volkswagen, T-Roc,2023,36890,150
85471,245806,volkswagen, T-Roc,2023,46410,300
85477,245812,volkswagen, T-Roc,2023,36880,150
85491,245828,volkswagen, T-Roc,2023,54980,300
85492,245829,volkswagen, T-Roc,2023,44650,300
85494,245832,volkswagen, T-Roc,2023,35980,150
85525,245871,volkswagen, T-Roc,2023,33990,150
85528,245874,volkswagen, T-Roc,2023,34970,150
85535,245881,volkswagen, T-Roc,2023,34980,150
85542,245889,volkswagen, T-Roc,2023,36990,150
85543,245890,volkswagen, T-Roc,2023,36990,150
85548,245895,volkswagen, T-Roc,2023,37890,150
85549,245896,volkswagen, T-Roc,2023,44850,150
85551,245898,volkswagen, T-Roc,2023,34800,150
85567,245915,volkswagen, T-Roc,2023,26890,110
85572,245920,volkswagen, T-Roc,2023,36250,150
85596,245945,volkswagen, T-Roc,2023,34450,110
85597,245946,volkswagen, T-Roc,2023,27090,110
85604,245953,volkswagen, T-Roc,2023,45350,150
85605,245954,volkswagen, T-Roc,2023,41550,150
85608,245957,volkswagen, T-Roc,2023,40120,150
85618,245967,volkswagen, T-Roc,2023,37880,150
85650,245999,volkswagen, T-Roc,2023,41990,150
85651,246000,volkswagen, T-Roc,2023,39999,150
85667,246017,volkswagen, T-Roc,2023,49636,150
85682,246032,volkswagen, T-Roc,2023,45980,150
85694,246044,volkswagen, T-Roc,2023,42950,150
85708,246060,volkswagen, T-Roc,2023,38127,150
85725,246078,volkswagen, T-Roc,2023,39920,150
85753,246107,volkswagen, T-Roc,2023,40655,150
85756,246110,volkswagen, T-Roc,2023,39270,150
85765,246121,volkswagen, T-Roc,2023,37680,150
85767,246123,volkswagen, T-Roc,2023,41777,150
85772,246130,volkswagen, T-Roc,2023,43650,190
85773,246131,volkswagen, T-Roc,2023,24980,110
85783,246141,volkswagen, T-Roc,2023,45975,150
85784,246142,volkswagen, T-Roc,2023,44440,150
85792,246151,volkswagen, T-Roc,2023,38490,150
85794,246153,volkswagen, T-Roc,2023,19469,150
85837,246198,volkswagen, T-Roc,2023,44440,190
85840,246201,volkswagen, T-Roc,2023,51888,300
85841,246202,volkswagen, T-Roc,2023,31680,150
85869,246235,volkswagen, T-Roc,2023,25590,110
85928,246300,volkswagen, T-Roc,2023,33990,150
85931,246303,volkswagen, T-Roc,2023,33990,150
85932,246304,volkswagen, T-Roc,2023,31500,150
85943,246319,volkswagen, T-Roc,2023,31990,150
85951,246327,volkswagen, T-Roc,2023,29989,110
85955,246331,volkswagen, T-Roc,2023,39650,150
85980,246362,volkswagen, T-Roc,2023,35100,150
85990,246374,volkswagen, T-Roc,2023,31480,150
86027,246415,volkswagen, T-Roc,2023,30990,150
86045,246433,volkswagen, T-Roc,2023,26990,110
86064,246455,volkswagen, T-Roc,2023,29980,150
86068,246459,volkswagen, T-Roc,2023,52470,300
86077,246469,volkswagen, T-Roc,2023,33450,150
86088,246481,volkswagen, T-Roc,2023,39900,150
86110,246503,volkswagen, T-Roc,2023,31840,150
86116,246510,volkswagen, T-Roc,2023,39890,150
86117,246511,volkswagen, T-Roc,2023,40980,190
86123,246518,volkswagen, T-Roc,2023,26980,110
86128,246526,volkswagen, T-Roc,2023,27880,116
86139,246537,volkswagen, T-Roc,2023,30990,150
86146,246544,volkswagen, T-Roc,2023,27490,150
86147,246545,volkswagen, T-Roc,2023,26990,110
86150,246548,volkswagen, T-Roc,2023,25949,110
86153,246551,volkswagen, T-Roc,2023,33970,150
86160,246559,volkswagen, T-Roc,2023,37460,150
86173,246574,volkswagen, T-Roc,2023,26990,110
86180,246581,volkswagen, T-Roc,2023,36850,150
86188,246589,volkswagen, T-Roc,2023,35950,150
86194,246595,volkswagen, T-Roc,2023,31890,150
86202,246604,volkswagen, T-Roc,2023,34990,150
86203,246605,volkswagen, T-Roc,2023,32990,150
86217,246619,volkswagen, T-Roc,2023,38990,150
86235,246637,volkswagen, T-Roc,2023,32490,150
86240,246642,volkswagen, T-Roc,2023,35950,150
86243,246646,volkswagen, T-Roc,2023,39790,150
86257,246662,volkswagen, T-Roc,2023,40990,190
86258,246663,volkswagen, T-Roc,2023,43460,116
86285,246692,volkswagen, T-Roc,2023,31990,150
86292,246700,volkswagen, T-Roc,2023,44790,300
86322,246732,volkswagen, T-Roc,2023,42900,150
86374,246791,volkswagen, T-Roc,2023,39550,150
86420,246840,volkswagen, T-Roc,2023,36850,150
86421,246841,volkswagen, T-Roc,2023,37444,150
86425,246845,volkswagen, T-Roc,2023,36850,150
86429,246850,volkswagen, T-Roc,2023,38490,150
86462,246887,volkswagen, T-Roc,2023,33996,150
