,Unnamed: 0,brand,model,year,price_in_euro,power_ps
83725,243828,volkswagen, Golf,2022,22979,150
83731,243835,volkswagen, Golf,2022,24300,131
83876,243988,volkswagen, Golf,2022,30790,131
83877,243989,volkswagen, Golf,2022,41190,150
83880,243995,volkswagen, Golf,2022,27990,110
83884,244004,volkswagen, Golf,2022,25949,131
83894,244018,volkswagen, Golf,2022,24880,150
83895,244019,volkswagen, Golf,2022,40860,131
83897,244022,volkswagen, Golf,2022,26950,150
83900,244025,volkswagen, Golf,2022,35790,190
83903,244028,volkswagen, Golf,2022,69940,200
83907,244033,volkswagen, Golf,2022,24690,150
83908,244034,volkswagen, Golf,2022,24690,131
83912,244039,volkswagen, Golf,2022,24749,110
83916,244043,volkswagen, Golf,2022,24440,110
83918,244046,volkswagen, Golf,2022,26960,131
83920,244048,volkswagen, Golf,2022,21950,110
83923,244051,volkswagen, Golf,2022,39999,200
83934,244066,volkswagen, Golf,2022,25679,190
83951,244084,volkswagen, Golf,2022,26741,131
83954,244089,volkswagen, Golf,2022,29830,150
83957,244093,volkswagen, Golf,2022,29480,150
83965,244102,volkswagen, Golf,2022,27485,131
83982,244123,volkswagen, Golf,2022,28694,150
83985,244126,volkswagen, Golf,2022,36990,131
84001,244142,volkswagen, Golf,2022,37990,150
84006,244148,volkswagen, Golf,2022,20580,150
84020,244163,volkswagen, Golf,2022,61840,150
84025,244168,volkswagen, Golf,2022,34750,131
84041,244186,volkswagen, Golf,2022,76680,150
84046,244192,volkswagen, Golf,2022,22470,150
84243,244427,volkswagen, Golf,2022,28500,131
84245,244429,volkswagen, Golf,2022,27730,131
84246,244430,volkswagen, Golf,2022,28530,131
84250,244437,volkswagen, Golf,2022,2950,75
84251,244440,volkswagen, Golf,2022,39490,190
84255,244445,volkswagen, Golf,2022,27460,150
84256,244448,volkswagen, Golf,2022,42880,245
84257,244451,volkswagen, Golf,2022,26960,131
84260,244454,volkswagen, Golf,2022,22900,131
84267,244461,volkswagen, Golf,2022,26940,110
84269,244464,volkswagen, Golf,2022,23430,131
84272,244469,volkswagen, Golf,2022,27660,150
84274,244471,volkswagen, Golf,2022,36320,245
84280,244478,volkswagen, Golf,2022,27970,110
84281,244479,volkswagen, Golf,2022,25160,131
84282,244480,volkswagen, Golf,2022,26770,131
84283,244482,volkswagen, Golf,2022,43950,245
84284,244483,volkswagen, Golf,2022,27890,131
84293,244496,volkswagen, Golf,2022,23630,131
84296,244501,volkswagen, Golf,2022,45779,300
84297,244502,volkswagen, Golf,2022,24690,131
84299,244504,volkswagen, Golf,2022,24980,116
84308,244513,volkswagen, Golf,2022,32350,131
84312,244517,volkswagen, Golf,2022,23550,110
84322,244529,volkswagen, Golf,2022,23950,131
84326,244534,volkswagen, Golf,2022,32950,150
84327,244535,volkswagen, Golf,2022,26140,131
84335,244543,volkswagen, Golf,2022,25940,131
84336,244544,volkswagen, Golf,2022,27970,131
84337,244545,volkswagen, Golf,2022,32289,150
84347,244556,volkswagen, Golf,2022,46880,300
84348,244557,volkswagen, Golf,2022,32264,150
84349,244558,volkswagen, Golf,2022,39990,245
84350,244559,volkswagen, Golf,2022,23230,131
84351,244560,volkswagen, Golf,2022,37699,150
84352,244561,volkswagen, Golf,2022,23290,131
84353,244562,volkswagen, Golf,2022,31990,150
84354,244563,volkswagen, Golf,2022,27590,110
84377,244589,volkswagen, Golf,2022,48750,320
84390,244604,volkswagen, Golf,2022,48766,320
84397,244611,volkswagen, Golf,2022,28450,150
84398,244612,volkswagen, Golf,2022,27854,150
84410,244624,volkswagen, Golf,2022,37394,190
84412,244626,volkswagen, Golf,2022,25770,116
84414,244629,volkswagen, Golf,2022,41990,190
84417,244634,volkswagen, Golf,2022,32255,245
84420,244637,volkswagen, Golf,2022,33970,245
84421,244638,volkswagen, Golf,2022,33899,245
84422,244640,volkswagen, Golf,2022,24990,150
84434,244653,volkswagen, Golf,2022,28479,131
84449,244669,volkswagen, Golf,2022,23990,116
84462,244687,volkswagen, Golf,2022,34480,150
84466,244691,volkswagen, Golf,2022,34979,150
84484,244709,volkswagen, Golf,2022,31210,150
84495,244721,volkswagen, Golf,2022,76680,200
84512,244739,volkswagen, Golf,2022,25400,131
84543,244778,volkswagen, Golf,2022,22860,131
84544,244779,volkswagen, Golf,2022,31650,131
84556,244791,volkswagen, Golf,2022,26920,131
84558,244793,volkswagen, Golf,2022,26880,131
84561,244796,volkswagen, Golf,2022,26980,150
84585,244832,volkswagen, Golf,2022,29870,150
84614,244865,volkswagen, Golf,2022,38290,300
84617,244869,volkswagen, Golf,2022,26090,150
84624,244879,volkswagen, Golf,2022,34900,190
84625,244882,volkswagen, Golf,2022,28464,131
84638,244897,volkswagen, Golf,2022,28409,131
84664,244929,volkswagen, Golf,2022,38990,190
84674,244939,volkswagen, Golf,2022,33490,150
84679,244945,volkswagen, Golf,2022,48666,320
84680,244946,volkswagen, Golf,2022,35980,200
84688,244955,volkswagen, Golf,2022,51777,320
84695,244966,volkswagen, Golf,2022,29999,245
84697,244969,volkswagen, Golf,2022,46990,300
84702,244974,volkswagen, Golf,2022,51777,320
84707,244979,volkswagen, Golf,2022,25950,110
84719,244992,volkswagen, Golf,2022,38980,300
84720,244994,volkswagen, Golf,2022,37000,200
84722,244996,volkswagen, Golf,2022,36888,200
84726,245000,volkswagen, Golf,2022,32990,150
84728,245002,volkswagen, Golf,2022,32480,200
84735,245010,volkswagen, Golf,2022,48666,320
84993,245292,volkswagen, Golf,2023,36490,131
85004,245305,volkswagen, Golf,2023,23800,131
85006,245307,volkswagen, Golf,2023,39980,190
85014,245317,volkswagen, Golf,2023,41030,116
85020,245325,volkswagen, Golf,2023,60990,333
85042,245348,volkswagen, Golf,2023,62900,333
85061,245372,volkswagen, Golf,2023,31850,150
85065,245378,volkswagen, Golf,2023,52571,320
85066,245379,volkswagen, Golf,2023,36490,131
85075,245388,volkswagen, Golf,2023,32988,150
85079,245392,volkswagen, Golf,2023,33670,150
85086,245401,volkswagen, Golf,2023,33670,150
85107,245422,volkswagen, Golf,2023,27950,131
85114,245429,volkswagen, Golf,2023,29100,150
85122,245437,volkswagen, Golf,2023,36970,150
85136,245452,volkswagen, Golf,2023,28150,131
85141,245457,volkswagen, Golf,2023,34670,150
85143,245459,volkswagen, Golf,2023,32050,150
85148,245464,volkswagen, Golf,2023,43677,190
85154,245470,volkswagen, Golf,2023,32949,131
85155,245471,volkswagen, Golf,2023,34670,150
85159,245475,volkswagen, Golf,2023,34900,131
85160,245476,volkswagen, Golf,2023,33800,150
85172,245490,volkswagen, Golf,2023,39920,150
85178,245496,volkswagen, Golf,2023,30800,131
85202,245521,volkswagen, Golf,2023,39920,150
85205,245525,volkswagen, Golf,2023,35150,131
85223,245543,volkswagen, Golf,2023,30990,131
85244,245571,volkswagen, Golf,2023,33500,150
85253,245580,volkswagen, Golf,2023,31900,150
85254,245581,volkswagen, Golf,2023,41930,200
85272,245599,volkswagen, Golf,2023,27280,131
85284,245612,volkswagen, Golf,2023,35900,150
85327,245658,volkswagen, Golf,2023,54950,245
85340,245671,volkswagen, Golf,2023,32448,150
85344,245675,volkswagen, Golf,2023,29950,116
85368,245701,volkswagen, Golf,2023,36490,150
85369,245702,volkswagen, Golf,2023,28990,150
85377,245711,volkswagen, Golf,2023,29501,131
85393,245727,volkswagen, Golf,2023,37950,150
85403,245737,volkswagen, Golf,2023,28990,150
85406,245740,volkswagen, Golf,2023,27950,131
85409,245743,volkswagen, Golf,2023,27950,131
85461,245796,volkswagen, Golf,2023,44978,245
85465,245800,volkswagen, Golf,2023,45400,245
85466,245801,volkswagen, Golf,2023,34998,150
85480,245816,volkswagen, Golf,2023,34880,190
85490,245826,volkswagen, Golf,2023,42895,300
85552,245899,volkswagen, Golf,2023,43900,190
85554,245901,volkswagen, Golf,2023,29475,150
85577,245925,volkswagen, Golf,2023,29422,131
85580,245928,volkswagen, Golf,2023,40550,200
85588,245937,volkswagen, Golf,2023,36480,150
85616,245965,volkswagen, Golf,2023,37085,131
85622,245971,volkswagen, Golf,2023,40750,200
85641,245990,volkswagen, Golf,2023,40550,200
85646,245995,volkswagen, Golf,2023,41899,190
85666,246016,volkswagen, Golf,2023,40750,200
85672,246022,volkswagen, Golf,2023,41260,245
85705,246057,volkswagen, Golf,2023,26680,131
85706,246058,volkswagen, Golf,2023,26680,131
85771,246129,volkswagen, Golf,2023,42970,300
85776,246134,volkswagen, Golf,2023,49790,200
85781,246139,volkswagen, Golf,2023,39860,150
85844,246205,volkswagen, Golf,2023,35990,150
85861,246227,volkswagen, Golf,2023,27350,110
85873,246239,volkswagen, Golf,2023,31911,150
85883,246249,volkswagen, Golf,2023,35390,190
85889,246256,volkswagen, Golf,2023,27995,131
85890,246257,volkswagen, Golf,2023,26900,131
85897,246266,volkswagen, Golf,2023,32990,150
85907,246276,volkswagen, Golf,2023,66980,320
85909,246278,volkswagen, Golf,2023,38900,150
85910,246279,volkswagen, Golf,2023,37250,150
85922,246292,volkswagen, Golf,2023,73990,320
85927,246298,volkswagen, Golf,2023,35950,150
85942,246317,volkswagen, Golf,2023,38980,150
85944,246320,volkswagen, Golf,2023,35950,150
85952,246328,volkswagen, Golf,2023,35950,150
85960,246336,volkswagen, Golf,2023,52944,320
85962,246338,volkswagen, Golf,2023,58450,320
85973,246354,volkswagen, Golf,2023,43700,200
85975,246356,volkswagen, Golf,2023,45900,245
85976,246358,volkswagen, Golf,2023,24250,131
85988,246372,volkswagen, Golf,2023,46990,200
85994,246379,volkswagen, Golf,2023,32930,150
85996,246382,volkswagen, Golf,2023,26990,131
85999,246385,volkswagen, Golf,2023,30980,150
86010,246397,volkswagen, Golf,2023,43880,200
86034,246422,volkswagen, Golf,2023,48980,150
86036,246424,volkswagen, Golf,2023,37570,245
86041,246429,volkswagen, Golf,2023,34670,150
86049,246438,volkswagen, Golf,2023,31180,131
86063,246454,volkswagen, Golf,2023,34689,131
86087,246479,volkswagen, Golf,2023,28489,131
86125,246521,volkswagen, Golf,2023,35490,150
86141,246539,volkswagen, Golf,2023,42900,200
86148,246546,volkswagen, Golf,2023,32888,150
86149,246547,volkswagen, Golf,2023,40550,150
86158,246557,volkswagen, Golf,2023,35890,150
86159,246558,volkswagen, Golf,2023,28150,131
86170,246569,volkswagen, Golf,2023,34490,131
86179,246580,volkswagen, Golf,2023,34670,150
86181,246582,volkswagen, Golf,2023,43890,200
86183,246584,volkswagen, Golf,2023,33670,150
86190,246591,volkswagen, Golf,2023,27980,110
86208,246610,volkswagen, Golf,2023,37380,131
86214,246616,volkswagen, Golf,2023,36090,150
86282,246689,volkswagen, Golf,2023,27160,131
86283,246690,volkswagen, Golf,2023,37990,150
86313,246722,volkswagen, Golf,2023,25990,131
86314,246723,volkswagen, Golf,2023,29950,131
86351,246765,volkswagen, Golf,2023,35775,190
86352,246766,volkswagen, Golf,2023,35159,200
86355,246769,volkswagen, Golf,2023,40900,200
86357,246771,volkswagen, Golf,2023,29880,131
86360,246775,volkswagen, Golf,2023,44450,300
86362,246778,volkswagen, Golf,2023,37980,150
86394,246812,volkswagen, Golf,2023,56470,333
86395,246813,volkswagen, Golf,2023,39490,190
86398,246816,volkswagen, Golf,2023,34990,150
86401,246819,volkswagen, Golf,2023,62430,333
86402,246820,volkswagen, Golf,2023,24290,110
86417,246837,volkswagen, Golf,2023,37900,245
86419,246839,volkswagen, Golf,2023,42990,300
86423,246843,volkswagen, Golf,2023,34140,150
86424,246844,volkswagen, Golf,2023,34140,150
86430,246852,volkswagen, Golf,2023,31750,150
86431,246853,volkswagen, Golf,2023,31750,150
86432,246854,volkswagen, Golf,2023,31750,150
86433,246855,volkswagen, Golf,2023,31750,150
86434,246856,volkswagen, Golf,2023,31750,150
86445,246867,volkswagen, Golf,2023,31750,150
86446,246868,volkswagen, Golf,2023,31750,150
86451,246873,volkswagen, Golf,2023,38850,245
86459,246883,volkswagen, Golf,2023,37990,190
86460,246884,volkswagen, Golf,2023,35730,150
86461,246886,volkswagen, Golf,2023,25980,131
