,Unnamed: 0,brand,year,price_in_euro,power_ps
80019,239339,volkswagen,2019,27999,340
80020,239340,volkswagen,2019,54970,290
80021,239341,volkswagen,2019,19850,199
80022,239342,volkswagen,2019,24990,150
80023,239343,volkswagen,2019,23990,150
80024,239344,volkswagen,2019,52290,199
80025,239345,volkswagen,2019,22495,116
80026,239346,volkswagen,2019,29980,177
80027,239347,volkswagen,2019,26390,190
80028,239348,volkswagen,2019,27890,218
80029,239349,volkswagen,2019,27150,150
80030,239350,volkswagen,2019,23890,150
80031,239351,volkswagen,2019,46970,286
80032,239352,volkswagen,2019,29490,190
80033,239354,volkswagen,2019,56589,286
80034,239355,volkswagen,2019,9990,60
80035,239356,volkswagen,2019,31690,300
80036,239357,volkswagen,2019,18430,116
80037,239358,volkswagen,2019,21440,150
80038,239359,volkswagen,2019,26485,190
80039,239360,volkswagen,2019,12880,65
80040,239361,volkswagen,2019,27649,190
80041,239363,volkswagen,2019,21450,200
80042,239364,volkswagen,2019,18980,150
80043,239365,volkswagen,2019,17289,95
80044,239366,volkswagen,2019,18745,116
80045,239368,volkswagen,2019,24950,239
80046,239369,volkswagen,2019,18689,95
80047,239370,volkswagen,2019,20990,150
80048,239371,volkswagen,2019,19999,150
80049,239372,volkswagen,2019,29920,190
80050,239373,volkswagen,2019,15990,80
80051,239374,volkswagen,2019,18350,116
80052,239375,volkswagen,2019,18122,116
80053,239376,volkswagen,2019,25749,245
80054,239377,volkswagen,2019,58900,286
80055,239378,volkswagen,2019,28790,150
80056,239379,volkswagen,2019,36990,286
80057,239380,volkswagen,2019,16900,116
80058,239381,volkswagen,2019,34675,272
80059,239382,volkswagen,2019,15090,80
80060,239384,volkswagen,2019,29999,290
80061,239385,volkswagen,2019,22950,150
80062,239386,volkswagen,2019,17440,150
80063,239387,volkswagen,2019,21380,150
80064,239388,volkswagen,2019,20445,150
80065,239389,volkswagen,2019,33999,190
80066,239390,volkswagen,2019,25200,150
80067,239391,volkswagen,2019,23500,245
80068,239392,volkswagen,2019,31888,177
80069,239393,volkswagen,2019,31445,150
80070,239395,volkswagen,2019,29900,150
80071,239396,volkswagen,2019,26380,190
80072,239397,volkswagen,2019,24380,150
80073,239398,volkswagen,2019,23380,150
80074,239400,volkswagen,2019,27475,150
80075,239401,volkswagen,2019,13900,90
80076,239402,volkswagen,2019,14780,80
80077,239403,volkswagen,2019,11990,150
80078,239404,volkswagen,2019,14220,80
80079,239405,volkswagen,2019,18650,200
80080,239406,volkswagen,2019,24590,245
80081,239407,volkswagen,2019,33570,190
80082,239408,volkswagen,2019,9990,116
80083,239409,volkswagen,2019,29990,239
80084,239410,volkswagen,2019,14990,116
80085,239411,volkswagen,2019,35990,220
80086,239412,volkswagen,2019,26290,190
80087,239413,volkswagen,2019,19390,200
80088,239414,volkswagen,2019,42999,286
80089,239415,volkswagen,2019,24880,184
80090,239416,volkswagen,2019,58750,286
80091,239417,volkswagen,2019,12350,116
80092,239418,volkswagen,2019,15850,95
80093,239419,volkswagen,2019,21500,150
80094,239420,volkswagen,2019,59700,421
80095,239421,volkswagen,2019,18380,150
80096,239423,volkswagen,2019,20450,116
80097,239424,volkswagen,2019,30990,239
80098,239425,volkswagen,2019,50990,286
80099,239426,volkswagen,2019,23020,150
80100,239427,volkswagen,2019,19930,131
80101,239428,volkswagen,2019,22490,116
80102,239429,volkswagen,2019,31900,150
80103,239430,volkswagen,2019,11890,239
80104,239431,volkswagen,2019,25980,75
80105,239432,volkswagen,2019,53150,150
80106,239433,volkswagen,2019,21750,258
80107,239434,volkswagen,2019,23960,200
80108,239435,volkswagen,2019,45900,150
80109,239436,volkswagen,2019,26940,286
80110,239437,volkswagen,2019,19489,150
80111,239439,volkswagen,2019,21990,150
80112,239440,volkswagen,2019,16870,95
80113,239441,volkswagen,2019,50149,116
80114,239442,volkswagen,2019,17990,340
80115,239443,volkswagen,2019,26150,116
80116,239444,volkswagen,2019,23990,122
80117,239446,volkswagen,2019,33990,239
80118,239447,volkswagen,2019,26950,150
80119,239448,volkswagen,2019,46660,286
80120,239449,volkswagen,2019,22950,150
80121,239450,volkswagen,2019,31150,150
80122,239451,volkswagen,2019,18360,150
80123,239452,volkswagen,2019,18980,184
80124,239453,volkswagen,2019,20985,131
80125,239454,volkswagen,2019,27199,245
80126,239455,volkswagen,2019,27990,150
80127,239456,volkswagen,2019,16650,116
80128,239457,volkswagen,2019,29900,190
80129,239458,volkswagen,2019,23920,190
80130,239459,volkswagen,2019,17879,95
80131,239460,volkswagen,2019,23619,150
80132,239461,volkswagen,2019,30749,190
80133,239462,volkswagen,2019,25650,220
80134,239463,volkswagen,2019,51950,150
80135,239464,volkswagen,2019,17000,86
80136,239465,volkswagen,2019,19879,150
80137,239466,volkswagen,2019,29180,150
80138,239467,volkswagen,2019,25450,190
80139,239468,volkswagen,2019,17590,150
80140,239469,volkswagen,2019,22620,150
80141,239470,volkswagen,2019,26900,184
80142,239471,volkswagen,2019,19990,131
80143,239472,volkswagen,2019,30490,300
80144,239473,volkswagen,2019,24088,102
80145,239474,volkswagen,2019,19400,200
80146,239475,volkswagen,2019,32699,290
80147,239476,volkswagen,2019,23490,190
80148,239477,volkswagen,2019,25660,150
80149,239478,volkswagen,2019,67900,199
80150,239479,volkswagen,2019,14160,80
80151,239480,volkswagen,2019,29800,190
80152,239481,volkswagen,2019,22680,131
80153,239482,volkswagen,2019,29490,239
80154,239483,volkswagen,2019,24995,150
80155,239484,volkswagen,2019,45970,286
80156,239485,volkswagen,2019,32980,150
80157,239486,volkswagen,2019,18590,116
80158,239487,volkswagen,2019,38700,231
80159,239488,volkswagen,2019,20979,116
80160,239490,volkswagen,2019,49950,199
80161,239491,volkswagen,2019,33690,150
80162,239492,volkswagen,2019,29900,190
80163,239493,volkswagen,2019,22995,150
80164,239494,volkswagen,2019,14990,95
80165,239495,volkswagen,2019,33970,150
80166,239496,volkswagen,2019,44970,286
80167,239497,volkswagen,2019,33940,190
80168,239498,volkswagen,2019,24088,150
80169,239499,volkswagen,2019,14780,95
80170,239502,volkswagen,2019,32990,239
80171,239503,volkswagen,2019,20989,150
80172,239504,volkswagen,2019,59090,286
80173,239505,volkswagen,2019,23990,150
80174,239506,volkswagen,2019,53148,286
80175,239507,volkswagen,2019,19889,116
80176,239508,volkswagen,2019,30445,190
80177,239509,volkswagen,2019,22485,150
80178,239510,volkswagen,2019,54960,286
80179,239511,volkswagen,2019,46090,150
80180,239512,volkswagen,2019,22890,150
80181,239513,volkswagen,2019,25689,150
80182,239514,volkswagen,2019,18730,116
80183,239515,volkswagen,2019,44800,231
80184,239516,volkswagen,2019,44570,231
80185,239517,volkswagen,2019,49990,286
80186,239518,volkswagen,2019,24050,150
80187,239519,volkswagen,2019,56970,286
80188,239520,volkswagen,2019,11690,60
80189,239521,volkswagen,2019,21880,95
80190,239523,volkswagen,2019,24950,239
80191,239525,volkswagen,2019,66980,421
80192,239526,volkswagen,2019,22880,150
80193,239527,volkswagen,2019,22650,150
80194,239528,volkswagen,2019,19980,131
80195,239529,volkswagen,2019,22380,131
80196,239530,volkswagen,2019,18980,131
80197,239531,volkswagen,2019,29930,150
80198,239532,volkswagen,2019,29980,190
80199,239533,volkswagen,2019,28880,190
80200,239534,volkswagen,2019,24900,190
80201,239535,volkswagen,2019,23370,150
80202,239536,volkswagen,2019,22950,150
80203,239537,volkswagen,2019,18925,116
80204,239538,volkswagen,2019,23570,184
80205,239539,volkswagen,2019,24470,150
80206,239540,volkswagen,2019,67420,421
80207,239541,volkswagen,2019,21990,150
80208,239542,volkswagen,2019,19990,95
80209,239543,volkswagen,2019,71950,421
80210,239544,volkswagen,2019,22000,150
80211,239545,volkswagen,2019,23990,150
80212,239546,volkswagen,2019,33890,150
80213,239548,volkswagen,2019,77500,421
80214,239549,volkswagen,2019,55890,150
80215,239551,volkswagen,2019,15380,150
80216,239553,volkswagen,2019,16250,95
80217,239554,volkswagen,2019,32830,177
80218,239555,volkswagen,2019,24290,150
80219,239556,volkswagen,2019,22890,131
80220,239557,volkswagen,2019,27990,122
80221,239558,volkswagen,2019,30980,190
80222,239559,volkswagen,2019,22450,131
80223,239560,volkswagen,2019,27990,190
80224,239562,volkswagen,2019,27950,177
80225,239563,volkswagen,2019,53890,150
80226,239564,volkswagen,2019,19990,116
80227,239565,volkswagen,2019,29980,150
80228,239566,volkswagen,2019,15999,150
80229,239567,volkswagen,2019,18450,95
80230,239568,volkswagen,2019,10880,60
80231,239569,volkswagen,2019,16990,80
80232,239570,volkswagen,2019,18990,116
80233,239571,volkswagen,2019,22430,190
80234,239572,volkswagen,2019,21180,131
80235,239573,volkswagen,2019,18875,150
80236,239574,volkswagen,2019,17990,95
80237,239576,volkswagen,2019,37030,190
80238,239577,volkswagen,2019,23580,150
80239,239578,volkswagen,2019,13390,95
80240,239579,volkswagen,2019,17450,95
80241,239580,volkswagen,2019,62890,421
80242,239581,volkswagen,2019,21960,131
80243,239582,volkswagen,2019,24990,150
80244,239583,volkswagen,2019,22990,102
80245,239584,volkswagen,2019,17980,116
80246,239585,volkswagen,2019,20970,150
80247,239586,volkswagen,2019,18649,150
80248,239587,volkswagen,2019,31990,190
80249,239588,volkswagen,2019,23300,150
80250,239589,volkswagen,2019,27900,150
80251,239590,volkswagen,2019,20490,116
80252,239591,volkswagen,2019,33999,190
80253,239592,volkswagen,2019,24300,150
80254,239593,volkswagen,2019,19980,200
80255,239596,volkswagen,2019,24990,150
80256,239598,volkswagen,2019,14800,95
80257,239599,volkswagen,2019,21990,150
80258,239600,volkswagen,2019,17490,116
80259,239601,volkswagen,2019,15300,116
80260,239602,volkswagen,2019,24890,150
80261,239603,volkswagen,2019,53990,231
80262,239604,volkswagen,2019,16820,150
80263,239605,volkswagen,2019,29980,272
80264,239606,volkswagen,2019,22900,150
80265,239607,volkswagen,2019,44900,150
80266,239608,volkswagen,2019,49990,199
80267,239610,volkswagen,2019,20995,150
80268,239611,volkswagen,2019,26499,360
80269,239612,volkswagen,2019,24999,150
80270,239613,volkswagen,2019,16690,116
80271,239615,volkswagen,2019,33900,290
80272,239616,volkswagen,2019,14890,116
80273,239617,volkswagen,2019,25970,245
80274,239618,volkswagen,2019,23999,245
80275,239619,volkswagen,2019,51980,199
80276,239620,volkswagen,2019,20700,184
80277,239621,volkswagen,2019,27490,245
80278,239622,volkswagen,2019,19950,131
80279,239623,volkswagen,2019,39000,199
80280,239624,volkswagen,2019,29500,290
80281,239625,volkswagen,2019,20480,116
80282,239626,volkswagen,2019,32990,290
80283,239627,volkswagen,2019,19900,200
80284,239628,volkswagen,2019,17400,131
80285,239629,volkswagen,2019,31990,230
80286,239630,volkswagen,2019,31220,290
80287,239631,volkswagen,2019,33490,177
80288,239632,volkswagen,2019,16590,116
80289,239634,volkswagen,2019,18800,116
80290,239637,volkswagen,2019,31880,290
80291,239638,volkswagen,2019,17500,190
80292,239640,volkswagen,2019,30990,290
80293,239641,volkswagen,2019,18880,200
80294,239642,volkswagen,2019,14450,95
80295,239644,volkswagen,2019,18900,200
80296,239645,volkswagen,2019,16960,95
80297,239646,volkswagen,2019,26490,150
80298,239647,volkswagen,2019,22680,131
80299,239648,volkswagen,2019,27390,190
80300,239649,volkswagen,2019,22680,131
80301,239650,volkswagen,2019,25980,239
80302,239651,volkswagen,2019,23370,190
80303,239652,volkswagen,2019,23077,150
80304,239653,volkswagen,2019,19150,150
80305,239655,volkswagen,2019,23430,116
80306,239656,volkswagen,2019,46190,150
80307,239657,volkswagen,2019,22877,150
80308,239658,volkswagen,2019,22760,150
80309,239659,volkswagen,2019,30950,131
80310,239660,volkswagen,2019,57150,116
80311,239661,volkswagen,2019,20555,190
80312,239662,volkswagen,2019,22450,190
80313,239663,volkswagen,2019,19990,131
80314,239666,volkswagen,2019,18930,150
80315,239667,volkswagen,2019,20898,102
80316,239668,volkswagen,2019,14499,116
80317,239669,volkswagen,2019,38990,150
80318,239670,volkswagen,2019,16780,150
80319,239671,volkswagen,2019,14990,95
80320,239672,volkswagen,2019,18990,150
80321,239675,volkswagen,2019,20300,150
80322,239676,volkswagen,2019,17490,150
80323,239677,volkswagen,2019,28990,190
80324,239678,volkswagen,2019,16490,95
80325,239679,volkswagen,2019,19500,150
80326,239680,volkswagen,2019,16900,150
80327,239681,volkswagen,2019,22900,150
80328,239682,volkswagen,2019,16990,84
80329,239684,volkswagen,2019,15720,95
80330,239686,volkswagen,2019,18750,150
80331,239687,volkswagen,2019,24990,150
80332,239688,volkswagen,2019,22659,116
80333,239689,volkswagen,2019,12450,80
80334,239690,volkswagen,2019,45990,150
80335,239691,volkswagen,2019,24639,150
80336,239692,volkswagen,2019,17780,86
80337,239693,volkswagen,2019,39900,218
80338,239694,volkswagen,2019,17500,95
80339,239696,volkswagen,2019,19888,131
80340,239697,volkswagen,2019,23990,116
80341,239698,volkswagen,2019,19980,131
80342,239699,volkswagen,2019,10850,150
80343,239700,volkswagen,2019,21960,150
80344,239701,volkswagen,2019,33990,272
80345,239702,volkswagen,2019,20930,190
80346,239704,volkswagen,2019,17990,116
80347,239705,volkswagen,2019,31900,239
80348,239706,volkswagen,2019,24990,150
80349,239707,volkswagen,2019,39999,150
80350,239708,volkswagen,2019,20990,150
80351,239710,volkswagen,2019,22990,122
80352,239711,volkswagen,2019,19990,272
80353,239712,volkswagen,2019,18780,102
80354,239713,volkswagen,2019,39960,272
80355,239714,volkswagen,2019,15880,116
80356,239715,volkswagen,2019,21690,272
80357,239716,volkswagen,2019,22900,116
80358,239717,volkswagen,2019,21880,150
80359,239719,volkswagen,2019,22450,150
80360,239720,volkswagen,2019,21557,150
80361,239721,volkswagen,2019,31500,190
80362,239722,volkswagen,2019,12980,150
80363,239723,volkswagen,2019,15450,272
80364,239724,volkswagen,2019,19940,116
80365,239725,volkswagen,2019,18500,116
80366,239727,volkswagen,2019,19990,190
80367,239728,volkswagen,2019,20876,131
80368,239729,volkswagen,2019,26290,190
80369,239730,volkswagen,2019,23780,190
80370,239731,volkswagen,2019,18980,150
80371,239732,volkswagen,2019,22900,150
80372,239733,volkswagen,2019,18480,116
80373,239734,volkswagen,2019,20180,131
80374,239736,volkswagen,2019,36999,239
80375,239738,volkswagen,2019,29930,190
80376,239739,volkswagen,2019,19788,131
80377,239740,volkswagen,2019,19950,116
80378,239741,volkswagen,2019,53980,150
80379,239742,volkswagen,2019,27490,150
80380,239743,volkswagen,2019,16990,95
80381,239744,volkswagen,2019,16999,150
80382,239745,volkswagen,2019,23650,190
80383,239746,volkswagen,2019,23490,150
80384,239747,volkswagen,2019,15399,86
80385,239748,volkswagen,2019,24600,190
80386,239749,volkswagen,2019,15999,116
80387,239750,volkswagen,2019,15500,150
80388,239751,volkswagen,2019,30400,190
80389,239752,volkswagen,2019,26750,150
80390,239753,volkswagen,2019,21900,150
80391,239754,volkswagen,2019,18950,116
80392,239755,volkswagen,2019,14990,116
80393,239756,volkswagen,2019,19750,116
80394,239757,volkswagen,2019,19900,150
80395,239758,volkswagen,2019,23689,116
80396,239759,volkswagen,2019,17890,150
80397,239760,volkswagen,2019,24400,102
80398,239761,volkswagen,2019,27990,150
80399,239762,volkswagen,2019,20490,150
80400,239763,volkswagen,2019,18960,150
80401,239764,volkswagen,2019,22450,122
80402,239766,volkswagen,2019,24950,190
80403,239767,volkswagen,2019,19480,150
80404,239768,volkswagen,2019,13990,95
80405,239769,volkswagen,2019,66950,286
80406,239771,volkswagen,2019,31980,190
80407,239772,volkswagen,2019,26700,150
80408,239773,volkswagen,2019,9990,60
80409,239774,volkswagen,2019,21400,116
80410,239776,volkswagen,2019,16900,116
80411,239777,volkswagen,2019,22900,150
80412,239779,volkswagen,2019,18900,116
80413,239780,volkswagen,2019,21000,150
80414,239781,volkswagen,2019,23990,150
80415,239782,volkswagen,2019,35990,150
80416,239783,volkswagen,2019,13990,116
80417,239784,volkswagen,2019,27900,150
80418,239785,volkswagen,2019,20998,116
80419,239786,volkswagen,2019,46860,258
80420,239788,volkswagen,2019,27988,150
80421,239789,volkswagen,2019,27850,190
80422,239791,volkswagen,2019,22970,150
80423,239792,volkswagen,2019,31840,239
80424,239793,volkswagen,2019,16170,86
80425,239795,volkswagen,2019,20088,150
80426,239796,volkswagen,2019,25860,150
80427,239797,volkswagen,2019,28988,150
80428,239798,volkswagen,2019,27900,190
80429,239799,volkswagen,2019,31920,150
80430,239800,volkswagen,2019,17699,116
80431,239802,volkswagen,2019,29850,190
80432,239803,volkswagen,2019,32760,230
80433,239804,volkswagen,2019,21430,190
80434,239805,volkswagen,2019,25290,190
80435,239806,volkswagen,2019,23999,245
80436,239807,volkswagen,2019,16990,116
80437,239808,volkswagen,2019,16930,86
80438,239809,volkswagen,2019,35688,177
80439,239810,volkswagen,2019,56980,286
80440,239811,volkswagen,2019,51420,150
80441,239812,volkswagen,2019,26950,150
80442,239813,volkswagen,2019,15988,80
80443,239814,volkswagen,2019,25400,122
80444,239815,volkswagen,2019,18890,116
80445,239816,volkswagen,2019,45900,150
80446,239817,volkswagen,2019,16991,102
80447,239818,volkswagen,2019,16590,95
80448,239820,volkswagen,2019,20990,116
80449,239822,volkswagen,2019,16450,95
80450,239823,volkswagen,2019,33950,230
80451,239824,volkswagen,2019,49570,199
80452,239825,volkswagen,2019,39000,239
80453,239827,volkswagen,2019,25999,177
80454,239828,volkswagen,2019,19695,150
80455,239829,volkswagen,2019,29890,190
80456,239830,volkswagen,2019,19400,150
80457,239831,volkswagen,2019,25980,150
80458,239832,volkswagen,2019,14980,116
80459,239833,volkswagen,2019,15970,116
80460,239834,volkswagen,2019,26299,150
80461,239835,volkswagen,2019,23999,150
80462,239836,volkswagen,2019,27800,150
80463,239837,volkswagen,2019,18900,150
80464,239838,volkswagen,2019,26889,245
80465,239839,volkswagen,2019,26990,150
80466,239840,volkswagen,2019,13810,116
80467,239841,volkswagen,2019,35990,150
80468,239842,volkswagen,2019,18922,150
80469,239844,volkswagen,2019,30330,190
80470,239845,volkswagen,2019,27770,190
80471,239846,volkswagen,2019,17880,120
80472,239848,volkswagen,2019,17000,116
80473,239849,volkswagen,2019,29500,150
80474,239850,volkswagen,2019,26890,190
80475,239851,volkswagen,2019,31590,190
80476,239852,volkswagen,2019,27970,190
80477,239853,volkswagen,2019,15780,95
80478,239854,volkswagen,2019,30980,220
80479,239855,volkswagen,2019,34900,272
80480,239856,volkswagen,2019,28990,239
80481,239857,volkswagen,2019,23450,190
80482,239858,volkswagen,2019,19888,150
80483,239860,volkswagen,2019,18900,116
80484,239861,volkswagen,2019,23445,190
80485,239862,volkswagen,2019,29490,190
80486,239864,volkswagen,2019,16899,150
80487,239865,volkswagen,2019,34970,239
80488,239866,volkswagen,2019,25690,150
80489,239869,volkswagen,2019,29990,239
80490,239870,volkswagen,2019,14890,80
80491,239871,volkswagen,2019,30750,190
80492,239872,volkswagen,2019,17988,116
80493,239875,volkswagen,2019,26763,177
80494,239876,volkswagen,2019,15999,95
80495,239877,volkswagen,2019,25300,245
80496,239878,volkswagen,2019,26900,150
80497,239879,volkswagen,2019,32970,190
80498,239880,volkswagen,2019,14988,80
80499,239881,volkswagen,2019,34950,177
80500,239882,volkswagen,2019,13940,95
80501,239884,volkswagen,2019,17290,131
80502,239885,volkswagen,2019,33999,190
80503,239887,volkswagen,2019,31795,272
80504,239888,volkswagen,2019,26970,190
80505,239889,volkswagen,2019,26490,190
80506,239890,volkswagen,2019,23999,150
80507,239891,volkswagen,2019,18260,150
80508,239892,volkswagen,2019,26990,190
80509,239894,volkswagen,2019,14980,116
80510,239895,volkswagen,2019,20900,150
80511,239896,volkswagen,2019,38777,190
80512,239897,volkswagen,2019,26490,190
80513,239898,volkswagen,2019,24990,150
80514,239899,volkswagen,2019,17099,150
80515,239901,volkswagen,2019,18980,116
80516,239902,volkswagen,2019,18000,150
80517,239904,volkswagen,2019,25980,190
80518,239905,volkswagen,2019,20149,95
80519,239906,volkswagen,2019,22979,150
80520,239908,volkswagen,2019,15990,95
80521,239909,volkswagen,2019,23099,150
80522,239910,volkswagen,2019,25850,286
80523,239911,volkswagen,2019,57980,150
80524,239912,volkswagen,2019,18950,190
80525,239913,volkswagen,2019,15450,199
80526,239915,volkswagen,2019,25980,190
80527,239916,volkswagen,2019,20790,150
80528,239917,volkswagen,2019,18350,150
80529,239918,volkswagen,2019,22950,245
80530,239920,volkswagen,2019,18499,190
80531,239921,volkswagen,2019,27977,190
80532,239923,volkswagen,2019,28380,190
80533,239924,volkswagen,2019,18990,116
80534,239925,volkswagen,2019,27769,190
80535,239926,volkswagen,2019,18980,102
80536,239927,volkswagen,2019,25988,150
80537,239928,volkswagen,2019,24988,150
80538,239931,volkswagen,2019,25860,131
80539,239932,volkswagen,2019,16478,116
80540,239933,volkswagen,2019,13750,80
80541,239934,volkswagen,2019,30990,239
80542,239935,volkswagen,2019,24879,190
80543,239936,volkswagen,2019,64589,199
80544,239937,volkswagen,2019,26950,190
80545,239938,volkswagen,2019,8800,60
80546,239939,volkswagen,2019,8800,60
80547,239941,volkswagen,2019,55490,199
80548,239942,volkswagen,2019,21990,190
80549,239943,volkswagen,2019,23999,150
80550,239944,volkswagen,2019,25900,190
80551,239945,volkswagen,2019,27490,190
80552,239946,volkswagen,2019,22000,150
80553,239947,volkswagen,2019,22700,150
80554,239948,volkswagen,2019,16490,116
80555,239950,volkswagen,2019,38444,150
80556,239951,volkswagen,2019,22790,102
80557,239952,volkswagen,2019,16880,190
80558,239953,volkswagen,2019,23320,245
80559,239954,volkswagen,2019,19190,150
80560,239955,volkswagen,2019,15990,150
80561,239956,volkswagen,2019,23730,150
80562,239957,volkswagen,2019,19690,190
80563,239958,volkswagen,2019,26940,190
80564,239960,volkswagen,2019,31987,239
80565,239961,volkswagen,2019,27140,190
80566,239962,volkswagen,2019,24850,122
80567,239963,volkswagen,2019,26480,150
80568,239964,volkswagen,2019,24660,150
80569,239965,volkswagen,2019,19899,150
80570,239966,volkswagen,2019,37500,190
80571,239967,volkswagen,2019,28450,190
80572,239968,volkswagen,2019,27440,150
80573,239969,volkswagen,2019,18980,116
80574,239970,volkswagen,2019,19830,131
80575,239971,volkswagen,2019,25990,190
80576,239972,volkswagen,2019,19990,150
80577,239974,volkswagen,2019,19790,116
80578,239975,volkswagen,2019,27830,190
80579,239976,volkswagen,2019,21880,150
80580,239977,volkswagen,2019,10850,60
80581,239979,volkswagen,2019,27980,140
80582,239980,volkswagen,2019,64450,199
80583,239981,volkswagen,2019,27400,190
80584,239982,volkswagen,2019,42080,286
80585,239983,volkswagen,2019,27899,190
80586,239984,volkswagen,2019,27990,190
80587,239985,volkswagen,2019,22950,150
80588,239986,volkswagen,2019,21851,116
80589,239987,volkswagen,2019,10890,60
80590,239988,volkswagen,2019,9820,60
80591,239989,volkswagen,2019,29690,150
80592,239990,volkswagen,2019,10590,60
80593,239991,volkswagen,2019,24689,150
80594,239992,volkswagen,2019,14945,95
80595,239993,volkswagen,2019,21990,200
80596,239994,volkswagen,2019,21990,150
80597,239995,volkswagen,2019,28690,190
80598,239996,volkswagen,2019,20660,150
80599,239998,volkswagen,2019,20179,200
80600,239999,volkswagen,2019,26191,190
80601,240000,volkswagen,2019,49990,199
80602,240001,volkswagen,2019,49990,199
80603,240002,volkswagen,2019,12770,95
80604,240003,volkswagen,2019,25770,218
80605,240004,volkswagen,2019,36450,150
80606,240005,volkswagen,2019,16790,95
80607,240006,volkswagen,2019,26900,190
80608,240007,volkswagen,2019,47985,199
80609,240008,volkswagen,2019,27900,190
80610,240009,volkswagen,2019,13495,116
80611,240010,volkswagen,2019,29900,95
80612,240011,volkswagen,2019,9999,116
80613,240012,volkswagen,2019,24870,245
80614,240013,volkswagen,2019,59925,199
80615,240014,volkswagen,2019,25400,190
80616,240015,volkswagen,2019,26750,200
80617,240016,volkswagen,2019,21985,200
80618,240018,volkswagen,2019,29970,150
80619,240019,volkswagen,2019,19350,150
80620,240021,volkswagen,2019,32679,245
80621,240022,volkswagen,2019,34900,190
80622,240023,volkswagen,2019,24498,190
80623,240026,volkswagen,2019,22995,150
80624,240027,volkswagen,2019,26790,190
80625,240028,volkswagen,2019,30990,190
80626,240030,volkswagen,2019,32470,190
80627,240031,volkswagen,2019,17690,150
80628,240034,volkswagen,2019,32250,300
80629,240036,volkswagen,2019,28950,150
80630,240037,volkswagen,2019,19930,116
80631,240038,volkswagen,2019,15950,150
80632,240040,volkswagen,2019,8945,60
80633,240041,volkswagen,2019,22870,116
80634,240042,volkswagen,2019,25899,150
80635,240043,volkswagen,2019,25870,190
80636,240044,volkswagen,2019,23000,184
80637,240046,volkswagen,2019,22222,150
80638,240047,volkswagen,2019,24489,150
80639,240048,volkswagen,2019,43990,286
80640,240050,volkswagen,2019,26922,150
80641,240051,volkswagen,2019,17930,95
80642,240052,volkswagen,2019,24860,190
80643,240054,volkswagen,2019,34950,150
80644,240056,volkswagen,2019,25980,150
80645,240058,volkswagen,2019,27990,150
80646,240059,volkswagen,2019,24990,150
80647,240060,volkswagen,2019,11000,60
80648,240061,volkswagen,2019,10490,102
80649,240062,volkswagen,2019,29990,245
80650,240063,volkswagen,2019,16490,95
80651,240064,volkswagen,2019,21300,116
80652,240065,volkswagen,2019,25990,102
80653,240066,volkswagen,2019,26850,150
80654,240067,volkswagen,2019,16900,95
80655,240068,volkswagen,2019,24900,150
80656,240069,volkswagen,2019,27990,245
80657,240070,volkswagen,2019,19490,131
80658,240071,volkswagen,2019,58900,102
80659,240072,volkswagen,2019,26990,102
80660,240073,volkswagen,2019,18500,150
80661,240074,volkswagen,2019,39499,239
80662,240076,volkswagen,2019,27850,150
80663,240077,volkswagen,2019,66890,286
80664,240078,volkswagen,2019,31480,150
80665,240079,volkswagen,2019,15399,95
80666,240080,volkswagen,2019,19930,116
80667,240081,volkswagen,2019,16430,95
80668,240082,volkswagen,2019,30950,239
80669,240083,volkswagen,2019,24400,150
80670,240084,volkswagen,2019,12225,60
80671,240085,volkswagen,2019,12250,75
80672,240086,volkswagen,2019,23650,150
80673,240087,volkswagen,2019,23930,150
80674,240088,volkswagen,2019,9620,60
80675,240089,volkswagen,2019,30950,190
80676,240090,volkswagen,2019,27990,131
80677,240091,volkswagen,2019,17690,116
80678,240092,volkswagen,2019,24900,102
80679,240094,volkswagen,2019,15850,86
80680,240095,volkswagen,2019,21464,116
80681,240096,volkswagen,2019,27880,190
80682,240097,volkswagen,2019,26375,150
80683,240098,volkswagen,2019,45090,231
80684,240100,volkswagen,2019,9999,60
80685,240101,volkswagen,2019,47750,199
80686,240102,volkswagen,2019,14900,95
80687,240103,volkswagen,2019,20980,150
80688,240104,volkswagen,2019,41950,190
80689,240105,volkswagen,2019,18380,95
80690,240106,volkswagen,2019,13300,80
80691,240107,volkswagen,2019,34400,239
80692,240108,volkswagen,2019,11990,90
80693,240109,volkswagen,2019,26930,190
80694,240110,volkswagen,2019,68750,286
80695,240111,volkswagen,2019,20900,150
80696,240112,volkswagen,2019,17930,102
80697,240113,volkswagen,2019,18690,116
80698,240114,volkswagen,2019,71950,286
80699,240115,volkswagen,2019,99989,177
80700,240116,volkswagen,2019,16990,116
80701,240117,volkswagen,2019,19920,200
80702,240118,volkswagen,2019,7900,60
80703,240119,volkswagen,2019,17590,75
80704,240121,volkswagen,2019,21090,116
80705,240122,volkswagen,2019,33950,102
80706,240123,volkswagen,2019,15950,95
80707,240124,volkswagen,2019,22940,116
80708,240127,volkswagen,2019,24880,245
80709,240128,volkswagen,2019,9470,60
80710,240129,volkswagen,2019,22280,150
80711,240130,volkswagen,2019,23780,150
80712,240131,volkswagen,2019,21180,150
80713,240132,volkswagen,2019,8930,60
80714,240134,volkswagen,2019,20000,150
80715,240135,volkswagen,2019,26290,190
80716,240136,volkswagen,2019,26290,190
