,Unnamed: 0,brand,model,year,price_in_euro,power_ps
86056,246447,volkswagen, Tiguan,2023,65980,320
86084,246476,volkswagen, Tiguan,2023,39790,150
86120,246515,volkswagen, Tiguan,2023,38790,150
86126,246522,volkswagen, Tiguan,2023,59950,200
86143,246541,volkswagen, Tiguan,2023,53980,245
86168,246567,volkswagen, Tiguan,2023,35850,150
86172,246573,volkswagen, Tiguan,2023,38970,150
86205,246607,volkswagen, Tiguan,2023,45980,150
86237,246639,volkswagen, Tiguan,2023,63555,200
86245,246648,volkswagen, Tiguan,2023,34999,150
86247,246651,volkswagen, Tiguan,2023,53888,200
86263,246668,volkswagen, Tiguan,2023,49995,150
86329,246739,volkswagen, Tiguan,2023,56600,190
86353,246767,volkswagen, Tiguan,2023,54850,245
86368,246785,volkswagen, Tiguan,2023,45950,150
86375,246792,volkswagen, Tiguan,2023,39990,150
86389,246807,volkswagen, Tiguan,2023,63980,320
86391,246809,volkswagen, Tiguan,2023,51950,190
86414,246834,volkswagen, Tiguan,2023,64780,245
86436,246858,volkswagen, Tiguan,2023,52990,245
86437,246859,volkswagen, Tiguan,2023,41490,150
86454,246876,volkswagen, Tiguan,2023,66950,320
86458,246882,volkswagen, Tiguan,2023,48666,190
