,Unnamed: 0,brand,model,year,price_in_euro,power_ps
85179,245497,volkswagen, T-Cross,2023,26949,150
85184,245502,volkswagen, T-Cross,2023,26660,110
85197,245516,volkswagen, T-Cross,2023,28496,110
85204,245524,volkswagen, T-Cross,2023,30889,110
85208,245528,volkswagen, T-Cross,2023,28480,110
85214,245534,volkswagen, T-Cross,2023,28500,110
85215,245535,volkswagen, T-Cross,2023,32980,150
85220,245540,volkswagen, T-Cross,2023,24590,95
85250,245577,volkswagen, T-Cross,2023,27870,150
85260,245587,volkswagen, T-Cross,2023,27880,110
85269,245596,volkswagen, T-Cross,2023,26250,110
85279,245606,volkswagen, T-Cross,2023,28440,150
85281,245609,volkswagen, T-Cross,2023,27890,110
85301,245631,volkswagen, T-Cross,2023,27425,110
85302,245632,volkswagen, T-Cross,2023,29490,110
85339,245670,volkswagen, T-Cross,2023,29630,110
85349,245681,volkswagen, T-Cross,2023,31990,110
85379,245713,volkswagen, T-Cross,2023,26990,110
85398,245732,volkswagen, T-Cross,2023,35980,150
85400,245734,volkswagen, T-Cross,2023,33980,150
85405,245739,volkswagen, T-Cross,2023,27650,110
85424,245758,volkswagen, T-Cross,2023,23450,95
85426,245760,volkswagen, T-Cross,2023,28990,150
85428,245762,volkswagen, T-Cross,2023,26900,110
85430,245765,volkswagen, T-Cross,2023,25200,110
85434,245769,volkswagen, T-Cross,2023,28490,110
85458,245793,volkswagen, T-Cross,2023,26990,110
85459,245794,volkswagen, T-Cross,2023,26990,110
85460,245795,volkswagen, T-Cross,2023,26990,110
85486,245822,volkswagen, T-Cross,2023,29880,150
85493,245831,volkswagen, T-Cross,2023,26990,110
85504,245844,volkswagen, T-Cross,2023,32476,110
85521,245863,volkswagen, T-Cross,2023,29650,110
85871,246237,volkswagen, T-Cross,2023,32980,150
85884,246250,volkswagen, T-Cross,2023,27425,110
85921,246290,volkswagen, T-Cross,2023,43930,110
85930,246302,volkswagen, T-Cross,2023,26950,110
85933,246305,volkswagen, T-Cross,2023,26990,110
85934,246306,volkswagen, T-Cross,2023,26990,110
85939,246314,volkswagen, T-Cross,2023,32550,150
85945,246321,volkswagen, T-Cross,2023,27990,110
85946,246322,volkswagen, T-Cross,2023,24450,110
85956,246332,volkswagen, T-Cross,2023,29490,150
85986,246368,volkswagen, T-Cross,2023,29950,150
85991,246376,volkswagen, T-Cross,2023,27280,150
85992,246377,volkswagen, T-Cross,2023,27280,150
86013,246400,volkswagen, T-Cross,2023,26790,150
86021,246409,volkswagen, T-Cross,2023,25251,110
86029,246417,volkswagen, T-Cross,2023,25990,110
86037,246425,volkswagen, T-Cross,2023,25950,110
86038,246426,volkswagen, T-Cross,2023,25950,110
86039,246427,volkswagen, T-Cross,2023,25950,110
86048,246437,volkswagen, T-Cross,2023,27490,110
86057,246448,volkswagen, T-Cross,2023,23890,110
86058,246449,volkswagen, T-Cross,2023,23890,110
86066,246457,volkswagen, T-Cross,2023,24690,110
86070,246461,volkswagen, T-Cross,2023,25950,110
86071,246462,volkswagen, T-Cross,2023,25950,110
86072,246463,volkswagen, T-Cross,2023,25950,110
86089,246482,volkswagen, T-Cross,2023,26900,110
86113,246506,volkswagen, T-Cross,2023,26380,110
86122,246517,volkswagen, T-Cross,2023,25251,110
86133,246531,volkswagen, T-Cross,2023,30948,110
86140,246538,volkswagen, T-Cross,2023,25640,110
86144,246542,volkswagen, T-Cross,2023,27910,110
86145,246543,volkswagen, T-Cross,2023,32650,150
86152,246550,volkswagen, T-Cross,2023,24999,110
86154,246553,volkswagen, T-Cross,2023,24890,110
86156,246555,volkswagen, T-Cross,2023,24290,110
86177,246578,volkswagen, T-Cross,2023,24790,95
86184,246585,volkswagen, T-Cross,2023,26450,110
86185,246586,volkswagen, T-Cross,2023,31749,110
86191,246592,volkswagen, T-Cross,2023,25490,110
86196,246597,volkswagen, T-Cross,2023,23950,110
86199,246601,volkswagen, T-Cross,2023,25300,110
86200,246602,volkswagen, T-Cross,2023,24690,110
86206,246608,volkswagen, T-Cross,2023,28820,110
86207,246609,volkswagen, T-Cross,2023,28917,110
86212,246614,volkswagen, T-Cross,2023,25480,110
86221,246623,volkswagen, T-Cross,2023,29930,150
86238,246640,volkswagen, T-Cross,2023,32665,150
86239,246641,volkswagen, T-Cross,2023,30340,110
86242,246644,volkswagen, T-Cross,2023,27990,110
86246,246650,volkswagen, T-Cross,2023,34490,150
86249,246653,volkswagen, T-Cross,2023,24949,110
86251,246655,volkswagen, T-Cross,2023,29990,110
86252,246656,volkswagen, T-Cross,2023,30990,110
86259,246664,volkswagen, T-Cross,2023,24949,110
86303,246712,volkswagen, T-Cross,2023,23620,110
86367,246784,volkswagen, T-Cross,2023,28600,110
86396,246814,volkswagen, T-Cross,2023,25051,110
86399,246817,volkswagen, T-Cross,2023,25440,110
86403,246821,volkswagen, T-Cross,2023,25051,110
86404,246822,volkswagen, T-Cross,2023,30880,150
86405,246823,volkswagen, T-Cross,2023,25440,110
86407,246825,volkswagen, T-Cross,2023,24480,110
86410,246828,volkswagen, T-Cross,2023,23780,110
86464,246890,volkswagen, T-Cross,2023,27990,110
86467,246893,volkswagen, T-Cross,2023,27990,110
86473,246899,volkswagen, T-Cross,2023,29077,110
86475,246901,volkswagen, T-Cross,2023,30990,95
86476,246902,volkswagen, T-Cross,2023,45150,110
86480,246907,volkswagen, T-Cross,2023,28420,110
