,Unnamed: 0,brand,model,year,price_in_euro,power_ps
82514,242360,volkswagen, Caddy,2021,25950,102
82518,242364,volkswagen, Caddy,2021,43890,122
82529,242378,volkswagen, Caddy,2021,26450,102
82533,242383,volkswagen, Caddy,2021,30100,122
82561,242419,volkswagen, Caddy,2021,36450,102
82582,242445,volkswagen, Caddy,2021,32889,122
82615,242486,volkswagen, Caddy,2021,29800,122
82631,242504,volkswagen, Caddy,2021,27890,102
82699,242583,volkswagen, Caddy,2021,28899,122
82704,242588,volkswagen, Caddy,2021,30950,102
82710,242595,volkswagen, Caddy,2021,32680,114
82744,242632,volkswagen, Caddy,2021,32900,122
82770,242668,volkswagen, Caddy,2021,29890,122
82836,242748,volkswagen, Caddy,2021,31080,122
83035,242978,volkswagen, Caddy,2021,44950,122
83062,243006,volkswagen, Caddy,2021,28450,102
83106,243060,volkswagen, Caddy,2021,29500,114
83108,243062,volkswagen, Caddy,2021,46090,114
83111,243065,volkswagen, Caddy,2021,38950,114
83114,243069,volkswagen, Caddy,2021,59660,114
83117,243072,volkswagen, Caddy,2021,25870,122
83252,243253,volkswagen, Caddy,2021,25950,102
83385,243424,volkswagen, Caddy,2021,38990,122
83387,243426,volkswagen, Caddy,2021,31490,122
83389,243428,volkswagen, Caddy,2021,38990,122
83391,243430,volkswagen, Caddy,2021,23690,75
83399,243438,volkswagen, Caddy,2021,31490,122
83411,243450,volkswagen, Caddy,2021,25990,102
83424,243463,volkswagen, Caddy,2021,34885,122
83437,243478,volkswagen, Caddy,2021,36290,122
83438,243479,volkswagen, Caddy,2021,32888,122
83439,243481,volkswagen, Caddy,2021,29990,102
83441,243483,volkswagen, Caddy,2021,35190,122
83442,243484,volkswagen, Caddy,2021,28900,102
83444,243487,volkswagen, Caddy,2021,33790,122
83447,243490,volkswagen, Caddy,2021,39958,122
83450,243493,volkswagen, Caddy,2022,27554,122
83452,243495,volkswagen, Caddy,2022,30900,102
83454,243497,volkswagen, Caddy,2022,33370,122
83455,243499,volkswagen, Caddy,2022,29890,114
83457,243501,volkswagen, Caddy,2022,28880,102
83458,243502,volkswagen, Caddy,2022,28150,114
83459,243503,volkswagen, Caddy,2022,28550,102
83461,243505,volkswagen, Caddy,2022,89980,102
83465,243510,volkswagen, Caddy,2022,29890,114
83466,243511,volkswagen, Caddy,2022,33900,114
83467,243513,volkswagen, Caddy,2022,33980,114
83468,243514,volkswagen, Caddy,2022,33450,114
83469,243515,volkswagen, Caddy,2022,34700,114
83471,243517,volkswagen, Caddy,2022,35950,114
83472,243518,volkswagen, Caddy,2022,30440,102
83473,243519,volkswagen, Caddy,2022,32400,114
83474,243520,volkswagen, Caddy,2022,29690,102
83475,243521,volkswagen, Caddy,2022,38720,122
83477,243523,volkswagen, Caddy,2022,34990,122
83478,243524,volkswagen, Caddy,2022,34990,122
83480,243526,volkswagen, Caddy,2022,30690,102
83482,243530,volkswagen, Caddy,2022,25490,75
83484,243532,volkswagen, Caddy,2022,39995,114
83486,243535,volkswagen, Caddy,2022,34740,122
83487,243537,volkswagen, Caddy,2022,30550,114
83488,243538,volkswagen, Caddy,2022,28490,102
83490,243540,volkswagen, Caddy,2022,35380,122
83492,243542,volkswagen, Caddy,2022,30860,102
83494,243544,volkswagen, Caddy,2022,30750,114
83495,243545,volkswagen, Caddy,2022,29480,102
83496,243547,volkswagen, Caddy,2022,34900,114
83497,243548,volkswagen, Caddy,2022,27754,122
83500,243552,volkswagen, Caddy,2022,33980,114
83501,243553,volkswagen, Caddy,2022,32600,122
83503,243555,volkswagen, Caddy,2022,32930,122
83505,243558,volkswagen, Caddy,2022,38150,114
83506,243559,volkswagen, Caddy,2022,34980,122
83508,243561,volkswagen, Caddy,2022,51970,122
83509,243562,volkswagen, Caddy,2022,37960,122
83510,243563,volkswagen, Caddy,2022,29990,122
83512,243565,volkswagen, Caddy,2022,27910,102
83514,243567,volkswagen, Caddy,2022,35980,122
83515,243568,volkswagen, Caddy,2022,35490,114
83521,243576,volkswagen, Caddy,2022,27580,114
83522,243577,volkswagen, Caddy,2022,34450,122
83523,243578,volkswagen, Caddy,2022,28750,114
83524,243579,volkswagen, Caddy,2022,31490,122
83525,243580,volkswagen, Caddy,2022,89990,102
83527,243582,volkswagen, Caddy,2022,39930,122
83528,243583,volkswagen, Caddy,2022,32999,122
83531,243586,volkswagen, Caddy,2022,34980,114
83532,243587,volkswagen, Caddy,2022,31880,102
83533,243588,volkswagen, Caddy,2022,43980,122
83534,243590,volkswagen, Caddy,2022,40195,114
83535,243591,volkswagen, Caddy,2022,31460,102
83536,243592,volkswagen, Caddy,2022,28150,114
83539,243595,volkswagen, Caddy,2022,28480,114
83540,243596,volkswagen, Caddy,2022,32888,122
83541,243597,volkswagen, Caddy,2022,34700,114
83542,243598,volkswagen, Caddy,2022,35950,114
83546,243604,volkswagen, Caddy,2022,68950,114
83547,243605,volkswagen, Caddy,2022,33490,114
83549,243607,volkswagen, Caddy,2022,45500,114
83551,243609,volkswagen, Caddy,2022,75900,114
83554,243615,volkswagen, Caddy,2022,72900,114
83556,243620,volkswagen, Caddy,2022,34889,122
83560,243626,volkswagen, Caddy,2022,29700,122
83561,243627,volkswagen, Caddy,2022,33880,122
83566,243638,volkswagen, Caddy,2022,41300,102
83567,243639,volkswagen, Caddy,2022,43450,102
83568,243640,volkswagen, Caddy,2022,54990,122
83569,243641,volkswagen, Caddy,2022,28450,75
83570,243642,volkswagen, Caddy,2022,71899,122
83572,243644,volkswagen, Caddy,2022,57850,114
83574,243646,volkswagen, Caddy,2022,81980,122
83576,243648,volkswagen, Caddy,2022,30550,102
83580,243653,volkswagen, Caddy,2022,37600,114
83582,243655,volkswagen, Caddy,2022,28480,114
83583,243656,volkswagen, Caddy,2022,52170,122
83584,243657,volkswagen, Caddy,2022,35980,114
83585,243658,volkswagen, Caddy,2022,34990,122
83586,243659,volkswagen, Caddy,2022,69900,122
83588,243661,volkswagen, Caddy,2022,27990,122
83589,243662,volkswagen, Caddy,2022,31444,114
83590,243663,volkswagen, Caddy,2022,37500,114
83591,243664,volkswagen, Caddy,2022,29390,75
83592,243666,volkswagen, Caddy,2022,26640,122
83593,243667,volkswagen, Caddy,2022,26440,102
83624,243703,volkswagen, Caddy,2022,35900,114
83643,243725,volkswagen, Caddy,2022,28477,122
83738,243843,volkswagen, Caddy,2022,29180,102
83748,243853,volkswagen, Caddy,2022,36590,102
83754,243861,volkswagen, Caddy,2022,35980,122
83759,243866,volkswagen, Caddy,2022,32380,122
83761,243868,volkswagen, Caddy,2022,29830,114
83764,243872,volkswagen, Caddy,2022,34880,122
83767,243875,volkswagen, Caddy,2022,60995,122
83780,243889,volkswagen, Caddy,2022,25490,75
83781,243890,volkswagen, Caddy,2022,33990,114
83786,243895,volkswagen, Caddy,2022,36990,122
83787,243896,volkswagen, Caddy,2022,32940,114
83791,243900,volkswagen, Caddy,2022,34460,122
83795,243904,volkswagen, Caddy,2022,28980,102
83799,243908,volkswagen, Caddy,2022,28840,122
83800,243909,volkswagen, Caddy,2022,78195,114
83803,243912,volkswagen, Caddy,2022,60949,122
83805,243914,volkswagen, Caddy,2022,58290,75
83807,243916,volkswagen, Caddy,2022,67995,122
83810,243919,volkswagen, Caddy,2022,36180,102
83811,243920,volkswagen, Caddy,2022,36950,122
83813,243922,volkswagen, Caddy,2022,35150,122
83814,243923,volkswagen, Caddy,2022,38870,122
83821,243930,volkswagen, Caddy,2022,37150,122
83822,243931,volkswagen, Caddy,2022,34730,122
83825,243934,volkswagen, Caddy,2022,34980,122
83831,243940,volkswagen, Caddy,2022,30280,102
83832,243941,volkswagen, Caddy,2022,33880,114
83836,243945,volkswagen, Caddy,2022,78684,122
83839,243948,volkswagen, Caddy,2022,51490,114
83841,243950,volkswagen, Caddy,2022,34370,114
83842,243951,volkswagen, Caddy,2022,34950,114
83843,243952,volkswagen, Caddy,2022,78900,122
83845,243954,volkswagen, Caddy,2022,72580,122
83848,243957,volkswagen, Caddy,2022,32790,122
83849,243958,volkswagen, Caddy,2022,75047,114
83850,243959,volkswagen, Caddy,2022,34150,122
83852,243961,volkswagen, Caddy,2022,34800,122
83853,243962,volkswagen, Caddy,2022,38600,122
83854,243963,volkswagen, Caddy,2022,37970,122
83856,243965,volkswagen, Caddy,2022,26290,75
83857,243966,volkswagen, Caddy,2022,30000,75
83858,243967,volkswagen, Caddy,2022,31950,122
83860,243969,volkswagen, Caddy,2022,27950,75
83861,243971,volkswagen, Caddy,2022,66970,114
83862,243972,volkswagen, Caddy,2022,72780,114
83874,243985,volkswagen, Caddy,2022,78395,122
83925,244055,volkswagen, Caddy,2022,31450,122
83928,244060,volkswagen, Caddy,2022,27990,114
83929,244061,volkswagen, Caddy,2022,35595,114
83932,244064,volkswagen, Caddy,2022,36449,102
83939,244071,volkswagen, Caddy,2022,37390,102
83942,244075,volkswagen, Caddy,2022,37990,114
83944,244077,volkswagen, Caddy,2022,25970,122
83945,244078,volkswagen, Caddy,2022,67990,114
83947,244080,volkswagen, Caddy,2022,77150,114
83949,244082,volkswagen, Caddy,2022,33450,114
83953,244087,volkswagen, Caddy,2022,34090,122
83955,244090,volkswagen, Caddy,2022,27533,102
83966,244103,volkswagen, Caddy,2022,31059,102
83967,244105,volkswagen, Caddy,2022,27199,122
83975,244115,volkswagen, Caddy,2022,33170,122
83988,244129,volkswagen, Caddy,2022,72500,114
83998,244139,volkswagen, Caddy,2022,34600,122
84065,244216,volkswagen, Caddy,2022,48980,122
84306,244511,volkswagen, Caddy,2022,33940,114
84329,244537,volkswagen, Caddy,2022,28870,102
84341,244549,volkswagen, Caddy,2022,42440,122
84433,244651,volkswagen, Caddy,2022,28990,102
84496,244723,volkswagen, Caddy,2022,30640,114
84526,244757,volkswagen, Caddy,2022,39950,114
84568,244803,volkswagen, Caddy,2022,33290,122
84714,244986,volkswagen, Caddy,2022,32700,114
84757,245034,volkswagen, Caddy,2022,27400,102
84761,245038,volkswagen, Caddy,2022,27400,102
84797,245081,volkswagen, Caddy,2022,31995,122
84819,245103,volkswagen, Caddy,2022,25788,102
84823,245107,volkswagen, Caddy,2022,32990,114
84825,245109,volkswagen, Caddy,2022,31777,122
84827,245111,volkswagen, Caddy,2022,32990,122
84853,245138,volkswagen, Caddy,2022,28900,102
84862,245147,volkswagen, Caddy,2022,38990,114
84863,245148,volkswagen, Caddy,2022,26900,114
84879,245165,volkswagen, Caddy,2022,46290,122
84887,245173,volkswagen, Caddy,2022,46290,122
84895,245183,volkswagen, Caddy,2022,39890,122
84896,245184,volkswagen, Caddy,2022,39290,122
84897,245185,volkswagen, Caddy,2022,45080,122
84898,245186,volkswagen, Caddy,2022,40490,122
84899,245187,volkswagen, Caddy,2022,49480,122
84900,245188,volkswagen, Caddy,2022,56598,75
84903,245194,volkswagen, Caddy,2022,29980,114
84904,245195,volkswagen, Caddy,2022,41890,122
84905,245196,volkswagen, Caddy,2022,34990,122
84906,245197,volkswagen, Caddy,2022,28890,122
84907,245198,volkswagen, Caddy,2022,39990,102
84908,245200,volkswagen, Caddy,2022,33990,102
84909,245201,volkswagen, Caddy,2022,33990,114
84910,245202,volkswagen, Caddy,2022,39680,114
84911,245203,volkswagen, Caddy,2022,34790,122
84912,245205,volkswagen, Caddy,2022,49990,114
84914,245207,volkswagen, Caddy,2022,28999,122
84915,245208,volkswagen, Caddy,2022,44880,75
84916,245209,volkswagen, Caddy,2022,33990,122
84918,245212,volkswagen, Caddy,2023,40950,122
84921,245215,volkswagen, Caddy,2023,40950,122
84922,245216,volkswagen, Caddy,2023,46750,122
84923,245217,volkswagen, Caddy,2023,40950,122
84926,245220,volkswagen, Caddy,2023,48890,122
84933,245228,volkswagen, Caddy,2023,43375,122
84940,245235,volkswagen, Caddy,2023,39980,122
84942,245237,volkswagen, Caddy,2023,40950,122
84943,245238,volkswagen, Caddy,2023,38200,122
84944,245239,volkswagen, Caddy,2023,40950,122
84947,245242,volkswagen, Caddy,2023,40950,122
84948,245243,volkswagen, Caddy,2023,35990,114
84949,245244,volkswagen, Caddy,2023,40950,122
84951,245246,volkswagen, Caddy,2023,29940,114
84957,245252,volkswagen, Caddy,2023,40950,122
84958,245253,volkswagen, Caddy,2023,40950,122
84974,245271,volkswagen, Caddy,2023,45590,122
84975,245272,volkswagen, Caddy,2023,36870,114
84982,245280,volkswagen, Caddy,2023,33380,114
85103,245418,volkswagen, Caddy,2023,40900,114
85110,245425,volkswagen, Caddy,2023,49890,122
85145,245461,volkswagen, Caddy,2023,35049,114
85283,245611,volkswagen, Caddy,2023,49500,122
85286,245614,volkswagen, Caddy,2023,40750,122
